,Will_vote_only_large_partyInt,Yearly_ExpensesK,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,Last_school_grades,Political_interest_Total_Score,Overall_happiness_score,Most_Important_IssueInt,Looking_at_poles_resultsInt,MarriedInt,Financial_agenda_mattersInt,Vote
9307,1.0,0.224770353664,0.0999497927266,0.206463863016,-0.0500790806243,0.374930144028,0.241052457112,-0.172339291026,0.6,-0.0619322658672,0.114282922919,0.2,0,0.0,0.0,Blues
9308,1.0,0.252417656675,0.143627725308,0.237277941061,0.0414404078156,0.392029151489,0.28155908208,-0.125632976428,1.0,0.0593955450787,0.333449044485,0.0,0,0.0,0.0,Reds
9310,1.0,-0.659305555944,-0.408508817208,-0.666258799877,-0.507776564252,0.291769233403,-0.269589149901,-0.637861922233,0.3,-0.26694221774,0.696803912201,0.5,0,1.0,1.0,Whites
9311,1.0,0.165296094146,0.0732819369163,0.1487090458,-0.102550528101,0.339439380179,0.216093863377,-0.200340644118,0.6,-0.117690469967,0.037162053389,0.2,0,0.0,0.0,Blues
9312,1.0,-0.239823554317,-0.223308204376,-0.25927102303,-0.419915272184,0.14753438105,-0.0743284305751,-0.4848858477,1.0,-0.356111362732,0.0536784538519,0.0,0,1.0,0.0,Yellows
9313,1.0,-0.0877406442148,-0.0895120491624,-0.103267207819,-0.298653009907,0.208163193762,0.0597603606767,-0.362555166055,1.0,-0.277160598394,-0.0162092361625,0.0,0,1.0,0.0,Blues
9314,1.0,0.206296495649,0.106473570902,0.190401495496,-0.0292944744028,0.363717123998,0.247131642575,-0.165420332542,1.0,-0.024982134272,0.199602438818,0.0,0,0.0,0.0,Reds
9316,1.0,0.0468336892411,-0.118518004551,0.0160881721658,-0.262155099027,0.274004887818,0.0311441061183,-0.38977251855,0.8,-0.235610663159,0.0989098258481,0.4,0,0.0,0.0,Yellows
9317,1.0,-0.387433533842,-0.164324907592,-0.386743308668,-0.42863073274,0.939937465112,-0.0145492015422,-0.4323145632,1.0,-0.146402160188,-0.0277670629316,0.0,0,1.0,0.0,Yellows
9319,1.0,0.456924200691,-0.0778698666482,0.3961623073,-0.16017858386,0.53035069221,0.0711785679452,-0.351134520541,0.5,-0.206429382288,-0.00715926564277,0.6,0,0.0,1.0,Pinks
9320,1.0,-0.248632434249,-0.10127804073,-0.251852424031,-0.319658255449,0.141301211928,0.048181603482,-0.373748316708,1.0,-0.258645223205,0.0924297826383,0.0,0,1.0,0.0,Yellows
9321,1.0,-0.173795938808,0.0263387772327,-0.167253702356,-0.250072123837,0.170794974773,0.171728283298,-0.248815955066,0.8,-0.241835108374,-0.0998971715074,0.4,0,1.0,0.0,Yellows
9322,1.0,-0.268121026523,-0.117327032795,-0.271704466662,-0.352385755757,0.13407902926,0.032323860799,-0.388870738075,0.8,-0.298948515511,0.0249713370107,0.4,0,1.0,0.0,Yellows
9323,1.0,0.0108587888033,0.122596247039,0.0137690422162,-0.00545940174152,0.255519216045,0.262111527221,-0.148292794647,0.7,0.0629609844346,0.442325708453,0.7,0,0.0,0.0,Yellows
9324,1.0,0.28692558622,0.0155247378961,0.252584431727,-0.0729497123525,0.41390616036,0.161428308774,-0.259349078314,0.9,-0.0660086602817,0.228948620171,1.0,0,0.0,0.0,Reds
9325,1.0,-0.163394106225,-0.186467444002,-0.184725317637,-0.400969886107,0.175115556672,-0.0368636039163,-0.452204977012,0.9,-0.369276225789,-0.0610733170774,1.0,0,1.0,0.0,Blues
9326,1.0,-0.0795123595114,-0.116228199101,-0.0991318943188,-0.25372958879,0.211929681552,0.0334119790134,-0.387637563549,1.0,-0.185598522319,0.252547154653,0.0,0,1.0,0.0,Greys
9327,1.0,0.0424836337943,-0.229949134696,-0.00201699366162,-0.230489453073,0.271735306311,-0.0811277056936,-0.490304640185,0.8,-0.109560269054,0.59815500028,0.4,0,0.0,0.0,Yellows
9328,1.0,0.628156876351,0.857270114698,0.671274701635,0.607069977369,0.662212665858,0.888748550211,0.784367924876,0.5,0.468769850274,0.0485720940945,0.6,0,0.0,1.0,Greens
9329,1.0,-0.0492397164156,-0.135270866808,-0.0738698769112,-0.30034868023,0.226077625049,0.0145050314941,-0.40541473602,0.6,-0.262418991282,0.086527567969,0.2,0,1.0,0.0,Yellows
9330,1.0,-0.198102648309,-0.101252455915,-0.205652918367,-0.329045516018,0.160909162937,0.0482068241184,-0.373733622758,0.8,-0.289567257469,0.00242812528411,0.4,0,1.0,0.0,Yellows
9331,1.0,-0.188315187665,0.050620469733,-0.177449116812,-0.22126617954,0.164854392457,0.194746274132,-0.224007259146,0.9,-0.203505331026,-0.0419768339799,1.0,0,1.0,0.0,Yellows
9332,1.0,-0.179632341211,-0.2816516372,-0.211639187877,-0.479946723133,0.168394359516,-0.134556553122,-0.535142022167,1.0,-0.43986363929,-0.0716647955364,0.0,0,1.0,0.0,Blues
9333,1.0,-0.207864079674,-0.250020772946,-0.233439294487,-0.436842786173,0.157022016427,-0.101764771684,-0.508108187723,0.9,-0.377630181973,0.0366819181718,1.0,0,1.0,0.0,Yellows
9335,1.0,-0.108735699885,-0.0611297061429,-0.118863137329,-0.201888731184,0.198705746635,0.087529962357,-0.33521914731,0.9,-0.122918429737,0.322952906994,1.0,0,1.0,0.0,Oranges
9336,1.0,-0.213443430157,-0.191641819441,-0.231138373683,-0.411343619823,0.154821582575,-0.04209992144,-0.456859945512,0.7,-0.369147477904,-0.0386536380454,0.7,0,1.0,0.0,Yellows
9338,1.0,0.172979979322,0.137880128644,0.163924251125,-0.0276780000833,0.343925426889,0.276254740826,-0.131953527905,0.6,-0.0323050773494,0.137844015744,0.2,0,0.0,0.0,Blues
9339,1.0,-0.154251175091,-0.0811408308423,-0.163012303818,-0.211079036855,0.178957797995,0.0679743983399,-0.354440872261,0.8,-0.112707709164,0.393917112704,0.4,0,1.0,0.0,Oranges
9340,1.0,-0.161515605255,-0.122939634929,-0.174953328607,-0.297348287317,0.17590157789,0.0267605014927,-0.393988734786,0.7,-0.232184127243,0.651657466424,0.7,0,1.0,0.0,Yellows
9343,1.0,-0.0681057339986,-0.0948642140667,-0.0859948149805,-0.182271436052,0.217206907706,0.0544982659416,-0.367414620999,1.0,-0.0798311946641,0.475006918268,0.0,0,1.0,0.0,Oranges
9344,1.0,-0.168409577306,-0.245490851613,-0.19679413863,-0.360020211692,0.173025556169,-0.0970957567444,-0.504057347617,0.6,-0.260230666121,0.308550333512,0.2,0,1.0,0.0,Oranges
9345,1.0,0.53935794362,0.353227311611,0.526184523665,0.374524915426,0.592005263561,0.469949395957,0.112923806011,0.3,0.414392155373,0.782382909044,0.5,0,0.0,1.0,Pinks
9346,1.0,-0.220352770811,0.136799741866,-0.195812564717,-0.0229616613353,0.152118135334,0.2752568041,-0.133164072655,0.9,0.0916645384845,0.551509067202,1.0,0,1.0,0.0,Reds
9347,1.0,-0.198922356588,-0.164604730503,-0.124997365908,-0.316190749358,0.160580914995,-0.0148302614708,-0.432337205901,1.0,-0.22722135813,0.262800890964,0.0,0,1.0,0.0,Oranges
9348,1.0,-0.308671961446,-0.263034715164,-0.327251730775,-0.465013397988,0.11965864745,-0.115215948734,-0.519333026451,0.9,-0.388217351851,0.0593833239171,1.0,0,1.0,0.0,Yellows
9349,1.0,-0.164985607638,-0.0790971355467,-0.172567015443,-0.293621354215,0.174451001975,0.0699767135889,-0.352641132279,0.9,-0.252488307218,0.0480337434557,1.0,0,1.0,0.0,Yellows
9350,1.0,-0.106006366684,-0.109111149335,-0.12245136879,-0.326199879652,0.199922770779,0.0404511387671,-0.381107108395,1.0,-0.306688477483,-0.05142745641,0.0,0,1.0,0.0,Blues
9351,1.0,0.200272402309,-0.14863200458,0.152549601833,-0.267500904851,0.360097504054,0.00117520569397,-0.417616306826,0.7,-0.270683660146,0.0215172371648,0.7,0,0.0,0.0,Greys
9353,1.0,-0.203278668654,0.0189509332114,-0.195144634155,-0.239411462445,0.158842075804,0.164694911977,-0.256269764167,1.0,-0.210237942746,-0.00154438630898,0.0,0,1.0,0.0,Yellows
9354,1.0,-0.228582414962,-0.0784520307391,-0.230627855852,-0.222113689417,0.148929159053,0.0706085122679,-0.351905141701,1.0,-0.111572425417,0.41216958502,0.0,0,1.0,0.0,Oranges
9355,1.0,-0.0475843500178,-0.0732510230071,-0.0644930785973,-0.259331798394,0.226864443001,0.0756979702958,-0.346969142109,0.9,-0.23173022913,0.0580134335461,1.0,0,1.0,0.0,Yellows
9356,1.0,-0.256566137204,-0.11392036636,-0.260708619248,-0.261971339448,0.138338236707,0.0356961637901,-0.385520563574,0.6,-0.14934614228,0.385770223113,0.2,0,1.0,0.0,Oranges
9357,1.0,-0.14022759666,-0.0604042276544,-0.147562250853,-0.209203152183,0.184932113872,0.0882368282404,-0.334536928845,0.9,-0.126704767575,0.320836061626,1.0,0,1.0,0.0,Greys
9358,1.0,-0.145165024297,-0.0857708192618,-0.155292426441,-0.23234152493,0.182817485705,0.0634337958673,-0.35888852513,1.0,-0.14892565622,0.442870636949,0.0,0,1.0,0.0,Oranges
9359,1.0,-0.176795216087,-0.135597644567,-0.190527422153,-0.374955748065,0.16955919694,0.0141796519492,-0.405870635388,0.8,-0.35287219128,-0.102160423296,0.4,0,1.0,0.0,Yellows
9360,1.0,-0.0844574006888,-0.116712533073,-0.103714247934,-0.251743920177,0.209662045559,0.0329324114077,-0.388087300786,0.8,-0.180436947905,0.267437947381,0.4,0,1.0,0.0,Greys
9361,1.0,-0.15057414903,-0.157439099288,-0.169324364263,-0.267014570158,0.180514794153,-0.00764042729093,-0.425720614568,0.9,-0.161530493134,0.400115885007,1.0,0,1.0,0.0,Oranges
9362,1.0,-0.106456297081,-0.438220972899,-0.164590032586,-0.493486516942,0.199721888657,-0.302084212302,-0.660504916159,0.9,-0.385550515632,0.305148345182,1.0,0,1.0,0.0,Yellows
9365,1.0,0.275483264511,0.104717246844,0.253432002667,-0.0111811543165,0.406586244723,0.245496025851,-0.167232890736,0.9,-0.0130541282781,0.213442933161,1.0,0,0.0,0.0,Reds
9366,1.0,-0.196154636716,0.254063639046,-0.158821999281,0.0885740180601,0.161690578733,0.382009474302,-0.00327195381655,0.8,0.201829853729,0.620759290303,0.4,0,1.0,0.0,Reds
9367,1.0,-0.174970794,-0.037067080231,-0.176366929465,-0.259148137906,0.170310370262,0.110897952031,-0.311955783604,1.0,-0.216981834964,0.0680315781894,0.0,0,1.0,0.0,Yellows
9368,1.0,0.0270859097111,0.78721361648,0.112870294102,0.291887115307,0.26377758966,0.833057070631,0.682087175368,0.5,0.148275333506,-0.464551899377,0.6,0,0.0,1.0,Greens
9369,1.0,-0.140281254231,-0.184014598098,-0.163283672358,-0.404119745548,0.184909067763,-0.0343842952004,-0.450007884666,0.9,-0.383000561421,-0.10529319663,1.0,0,1.0,0.0,Blues
9370,1.0,-0.221081070334,-0.163865001026,-0.234599216882,-0.400710648365,0.151834557725,-0.0140873134934,-0.431821518339,0.8,-0.366225140282,-0.0759125571776,0.4,0,1.0,0.0,Blues
9371,1.0,-0.166274208763,-0.0850481068998,-0.174499618206,-0.307109756132,0.173913853306,0.0641429548234,-0.358339182487,0.9,-0.271493396049,0.0113942038297,1.0,0,1.0,0.0,Blues
9372,1.0,-0.220357569714,0.208108112518,-0.186775875176,0.046819414455,0.152116265921,0.340542485682,-0.0550759692322,0.9,0.166323493438,0.616513898809,1.0,0,1.0,0.0,Reds
9373,1.0,0.554838108962,0.557710843399,0.566263229998,0.391264443996,0.60396133924,0.64516310547,0.368337533931,1.0,0.309315607809,0.176096234777,0.0,0,0.0,0.0,Oranges
9374,1.0,-0.155681145313,-0.11549380752,-0.168675197485,-0.254709992561,0.17835411416,0.0341390132703,-0.386964207203,1.0,-0.165437739696,0.321570983447,0.0,0,1.0,0.0,Oranges
9376,1.0,-0.0581105236527,-0.103285505179,-0.0779245339561,-0.230515292264,0.221884498278,0.0462021276006,-0.375450233147,1.0,-0.16021536593,0.287833794691,0.0,0,1.0,0.0,Greys
9378,1.0,-0.160222846856,-0.132024494152,-0.174923294567,-0.358039655265,0.176443529265,0.0177357998112,-0.402532685744,0.7,-0.330958553814,-0.0584543532051,0.7,0,1.0,0.0,Yellows
9380,1.0,0.234815057586,0.0498185034509,0.209291047472,-0.091830637578,0.381098388514,0.193988440549,-0.224532937429,0.7,-0.104823642508,0.0895943645271,0.7,0,0.0,0.0,Blues
9381,1.0,0.0839961315608,0.00106713333983,0.0652255102234,-0.0481525391674,0.293778623458,0.147610421203,-0.273836289432,0.9,0.0451109532017,0.582167492179,1.0,0,0.0,0.0,Yellows
9382,1.0,-0.204229601805,-0.111131415172,-0.212506951262,-0.251192890733,0.158463765732,0.0384544747888,-0.382881056889,0.6,-0.147942331986,0.370518771444,0.2,0,1.0,0.0,Oranges
9383,1.0,0.111083393891,0.326252985515,0.131219526883,-0.0993653185445,0.30862549867,0.446230501086,0.0800308538426,0.4,-0.256265616817,-0.714400800761,0.3,0,0.0,1.0,Greens
9385,1.0,0.034274203754,-0.26612714438,-0.0141093217216,-0.30626278094,0.267477863459,-0.118420540185,-0.521632695293,0.7,-0.214303452102,0.402182249661,0.7,0,0.0,0.0,Yellows
9386,1.0,-0.114580774182,-0.145248796202,-0.134872255654,-0.241638864908,0.196111896213,0.371981584282,-0.414511776381,0.9,-0.136236369625,0.432526295452,1.0,0,1.0,0.0,Oranges
9387,1.0,0.0369651835853,1.0,0.148881156957,0.791373162734,0.268869712704,1.0,1.0,0.3,0.867923751652,0.954318194762,0.5,0,0.0,1.0,Whites
9388,1.0,0.278195236105,0.147616412191,0.261350508899,0.0184627897072,0.40831525036,0.285235595995,-0.121368656393,0.9,0.00989792253101,0.197559918088,1.0,0,0.0,0.0,Blues
9389,1.0,-0.169775753084,-0.092258737207,-0.178615088419,-0.320826117609,0.172458430433,0.057060914807,-0.365212805699,0.6,-0.289445234973,-0.0199391414912,0.2,0,1.0,0.0,Yellows
9390,1.0,0.431619363156,0.506353279559,0.44710039729,0.353056714963,0.512104402843,0.601889769727,0.301947313451,0.4,0.312308601375,0.302593470604,0.3,0,0.0,1.0,Whites
9391,1.0,0.173402268408,0.0416325466962,0.152107243441,-0.102895892022,0.344172823666,0.18624363992,-0.232941521035,1.0,-0.100649685384,0.130102940698,0.0,0,0.0,0.0,Blues
9392,1.0,0.155449726823,0.0391977877055,0.135385644402,-0.120146447875,0.333733869557,0.183936808081,-0.235460581179,0.9,-0.123452657042,0.0826632282101,1.0,0,0.0,0.0,Blues
9393,1.0,0.329263150161,0.203458893821,0.315118928977,0.0802145021718,0.441558321105,0.336321292644,-0.0601017302052,0.7,0.0655988801053,0.227925390341,0.7,0,0.0,0.0,Reds
9394,1.0,-0.17769232729,-0.18977688813,-0.198216897132,-0.408803703143,0.169190436273,-0.040211706757,-0.455183436659,0.6,-0.376438526323,-0.0693869560745,0.2,0,1.0,0.0,Blues
9395,1.0,-0.134486786459,-0.0986416470521,-0.147161845377,-0.322263798196,0.187406107414,0.0507794833187,-0.371248455078,0.6,-0.298212066238,-0.0403785348818,0.2,0,1.0,0.0,Blues
9396,1.0,0.187164800621,0.145932410471,0.1779134932,-0.00550542003661,0.352284247984,0.283683847263,-0.123242942373,0.7,-0.00350424306643,0.191703431463,0.7,0,0.0,0.0,Reds
9397,1.0,0.302764145792,0.173330977108,0.287072654781,0.0566402652699,0.424146211285,0.308848641747,-0.0933514219543,0.7,0.0519546754404,0.25179603795,0.7,0,0.0,0.0,Reds
9398,1.0,0.932607280261,-0.202975133939,0.815188060262,-0.373797020402,0.93278013327,-0.0535980765942,-0.466707705285,0.4,-0.633197570531,-0.979647760803,0.3,0,0.0,1.0,Greens
9399,1.0,0.132961140042,-0.0378220961737,0.105060488024,-0.0757012548981,0.320884134395,0.110167138576,-0.312316439056,1.0,0.00808468608538,0.542690884155,0.0,0,0.0,0.0,Yellows
9400,1.0,-0.19564478005,0.129368687351,-0.174165746892,-0.00414681948661,0.161895412662,0.268385370349,-0.141089938119,0.8,0.121409939154,0.63081364879,0.4,0,1.0,0.0,Reds
9401,1.0,-0.167410533368,-0.246990834538,-0.196070954964,-0.352013447099,0.173440867756,-0.0986410520962,-0.505337370144,0.7,-0.245836407989,0.346357177308,0.7,0,1.0,0.0,Oranges
9402,1.0,-0.0929790323748,-0.176600532495,-0.11909815522,-0.247565446198,0.205782920893,-0.0269015297959,-0.443049843183,0.7,-0.132912828231,0.487456410743,0.7,0,1.0,0.0,Yellows
9403,1.0,-0.206859519966,-0.252351932194,-0.232816451641,-0.438068227209,0.157419853099,-0.104170137867,-0.510115959812,0.8,-0.378553428406,0.0380362308796,0.4,0,1.0,0.0,Yellows
9404,1.0,-0.177375319619,0.234430137646,-0.144142530714,0.0735595319388,0.169320697511,0.364350434554,-0.0255367063104,0.6,0.182978492001,0.602032588311,0.2,0,1.0,0.0,Reds
9405,1.0,-0.171535955992,-0.141188913173,-0.186428113749,-0.373733536508,0.171729108924,0.00860740515553,-0.411025046168,0.9,-0.348780723561,-0.0840978066633,1.0,0,1.0,0.0,Blues
9407,1.0,-0.182729318084,-0.177329629616,-0.2012437382,-0.412624152115,0.167127418183,-0.0276366328721,-0.444018752719,0.8,-0.38938741202,-0.120876781895,0.4,0,1.0,0.0,Blues
9408,1.0,-0.0557735114582,-0.0333287164384,-0.0669182361531,-0.172710245077,0.222985368441,0.114514200842,-0.308121310972,0.7,-0.105937220784,0.304121350587,0.7,0,1.0,0.0,Greys
9409,1.0,-0.274926667111,-0.115452858113,-0.277688819754,-0.393589476929,0.131601589029,0.0341795478206,-0.387194837917,0.8,-0.368840639113,-0.149016491458,0.4,0,1.0,0.0,Yellows
9410,1.0,-0.121317292683,-0.0944218176297,-0.134586765185,-0.238661123577,0.193143590137,0.0549335268445,-0.367105817387,0.8,-0.264947190639,0.287310001199,0.4,0,1.0,0.0,Greys
9411,1.0,-0.190814488932,0.0259283589825,-0.182864747701,-0.181125517228,0.163842405788,0.171337926967,-0.249109528432,1.0,-0.118287639854,0.210594135631,0.0,0,1.0,0.0,Yellows
9412,1.0,0.0126660362836,0.0214504600967,0.00259718067908,-0.108485125543,0.256432468615,0.167076090125,-0.253477267898,0.6,-0.0504075951761,0.331181857143,0.2,0,0.0,0.0,Yellows
9413,1.0,-0.237670936689,-0.19267814509,-0.253419480359,-0.421387199696,0.145446622765,-0.0431496532336,-0.457806999242,0.7,-0.378630473168,-0.0538432972214,0.7,0,1.0,0.0,Yellows
9414,1.0,0.314597736912,-0.0579976880741,0.268561576161,-0.154919334612,0.431878610507,0.0905805829116,-0.33204627747,0.9,-0.168284862517,0.0919951679369,1.0,0,0.0,0.0,Greys
9415,1.0,0.285349517553,-0.0557691961748,0.242104283017,-0.150034044458,0.412894035018,0.0927495070294,-0.329886375383,0.7,-0.15274524354,0.134505005272,0.7,0,0.0,0.0,Greys
9416,1.0,0.229197192991,0.0555506039179,0.144663544022,-0.0916974355999,0.338296322848,0.199401532687,-0.218653879695,0.7,-0.0872831320108,0.142515694162,0.7,0,0.0,0.0,Reds
9417,1.0,-0.0242105739881,-0.00323325410278,-0.0342464355874,-0.23568857164,0.238120216192,0.143489732709,-0.27848287847,0.9,-0.242269058454,-0.0915842518653,1.0,0,1.0,0.0,Yellows
9418,1.0,-0.142487533688,-0.0624460112816,-0.149887246225,-0.288884449633,0.18396270676,0.0862470552495,-0.336651090877,0.9,-0.261475436962,-0.0081009097965,1.0,0,1.0,0.0,Yellows
9419,1.0,0.182347943063,0.0231729794233,0.157945261471,-0.123800070743,0.349434519952,0.168716109644,-0.251738569187,0.7,-0.127469199054,0.0923632076069,0.7,0,0.0,0.0,Blues
9420,1.0,-0.0661153482231,-0.0220593032002,-0.0749443073459,-0.15307432589,0.218134401285,0.125392644712,-0.297006521958,0.7,-0.0763396816689,0.361143423776,0.7,0,1.0,0.0,Greys
9421,1.0,-0.200937841365,-0.131333312953,-0.212058865091,-0.370900446246,0.159775249653,0.0184232571263,-0.401921920074,0.7,-0.341538959423,-0.0748235166147,0.7,0,1.0,0.0,Blues
9422,1.0,-0.175112023545,-0.145004614368,-0.190181278193,-0.25964280243,0.170252162225,0.00479935217443,-0.414329038613,0.7,-0.149555687657,0.415458144016,0.7,0,1.0,0.0,Oranges
9423,1.0,-0.0853805250702,-0.100283850998,-0.102475236603,-0.231896090621,0.209240081551,0.0614945593434,-0.372627650151,0.7,-0.156495694882,0.299315219367,0.7,0,1.0,0.0,Greys
9424,1.0,-0.154683661788,-0.0456716682384,-0.158910619989,-0.298512704311,0.178775109522,0.102559991839,-0.320419832533,0.7,-0.285028528834,-0.0911161037363,0.7,0,1.0,0.0,Blues
9426,1.0,-0.220297513752,-0.250911907128,-0.244919400699,-0.477327048465,0.152139661544,-0.10268406184,-0.508950320906,0.6,-0.442891498911,-0.119722312118,0.2,0,1.0,0.0,Blues
9427,1.0,-0.270287988253,0.105583824499,-0.245423066655,-0.064618669622,0.133287688751,0.246303139293,-0.166495642677,0.7,0.0545440028669,0.525492353817,0.7,0,1.0,0.0,Reds
9428,1.0,-0.120171311532,-0.0878486122611,-0.132705658975,-0.235864596295,0.193646944992,0.0613941446545,-0.360866654054,0.7,-0.160977139152,0.276751524447,0.7,0,1.0,0.0,Greys
9429,1.0,0.259658814385,0.0197954373841,0.22819758196,-0.075229690258,0.396570590447,0.165499611228,-0.255051547079,0.9,-0.0646350531145,0.232507228718,1.0,0,0.0,0.0,Blues
9430,1.0,-0.156576871805,-0.0652159525685,-0.163119454223,-0.208349441457,0.177976489038,0.083545823131,-0.339176132539,0.8,-0.117409980364,0.356248225664,0.4,0,1.0,0.0,Oranges
9431,1.0,-0.245227300385,0.161162699614,-0.21546486914,-0.00466802188413,0.142582545828,0.29769393221,-0.106812931213,0.6,0.114937842247,0.574874343804,0.2,0,1.0,0.0,Reds
9432,1.0,-0.151047821851,0.324197227383,-0.108691496859,0.157153204637,0.1803138442,0.444416744455,0.0780352840037,0.6,0.261957482808,0.63972232247,0.2,0,1.0,0.0,Reds
9433,1.0,-0.11375469935,-0.193092583799,-0.140183065531,-0.287937056885,0.19647744686,-0.0435695468558,-0.457917063402,1.0,-0.185675444766,0.390303657519,0.0,0,1.0,0.0,Oranges
9434,1.0,0.877308821258,-0.524938355913,0.723810881481,-0.302353654127,0.880199862451,-0.39897777218,-0.723638716878,0.5,-0.290882910407,0.420236076912,0.6,0,0.0,1.0,Pinks
9435,1.0,-0.13156506123,-0.0720936584656,-0.141124714504,-0.31717197286,0.188671532595,0.076829480128,-0.345976888712,0.6,-0.307113320426,-0.107624648404,0.2,0,1.0,0.0,Blues
9436,1.0,-0.293267293939,0.126650857592,-0.263760570091,-0.0436815055333,0.125040117361,0.265868943468,-0.144081010571,0.9,0.0838817655523,0.568852742633,1.0,0,1.0,0.0,Reds
9437,1.0,0.181729042564,-0.0178492021388,0.152178300682,-0.14574496686,0.349069207781,0.129447927221,-0.292798695501,0.9,-0.139010175755,0.13273242266,1.0,0,0.0,0.0,Reds
9438,1.0,-0.154065275847,-0.160677120631,-0.172926629514,-0.379558843601,0.179036353123,-0.0108874611505,-0.428874603983,1.0,-0.35157318252,-0.0630415847819,0.0,0,1.0,0.0,Blues
9439,1.0,0.229189121419,-0.555506825491,0.127399349065,-0.714277405046,0.377637417831,-0.433904060246,-0.745923432487,0.5,-0.78855650959,-0.584143409299,0.6,0,0.0,1.0,Greens
9440,1.0,-0.0147557902827,-0.065069464021,-0.0334426273393,-0.152936010726,0.242750629395,0.083688731401,-0.338913738958,0.6,-0.0639546293694,0.45000241119,0.2,0,1.0,0.0,Yellows
9442,1.0,-0.139799380314,-0.216685723411,-0.166985445726,-0.336872599563,0.185116085705,-0.0675621232396,-0.478909280915,0.8,-0.24710058318,0.285058623027,0.4,0,1.0,0.0,Oranges
9443,1.0,0.127503483056,-0.226819381627,0.0761082189126,-0.206981263535,0.317803726239,-0.0779215605747,-0.487517393607,0.7,-0.0961010851139,0.603343914876,0.7,0,0.0,0.0,Yellows
9444,1.0,-0.112363565601,-0.139741119823,-0.132146889136,-0.33711325816,0.197093813893,0.0100511629254,-0.40961619526,0.6,-0.304189696655,0.00776059123054,0.2,0,1.0,0.0,Blues
9446,1.0,0.96069983908,0.623241927788,0.945626121495,0.690045685156,0.960076055905,0.699705469538,0.455644843667,0.3,0.661697992494,0.827979916548,0.5,0,0.0,1.0,Pinks
9447,1.0,-0.070907403324,0.0755957031477,-0.0669438616462,-0.0621070929344,0.215904714984,0.218266270288,-0.197897818117,0.4,0.019418892735,0.435428649649,0.3,0,1.0,1.0,Whites
9449,1.0,0.170375523324,0.00865039952225,0.145158322489,-0.149623406884,0.342401580252,0.154864961973,-0.266414774992,0.6,-0.159091967625,0.0417764753498,0.2,0,0.0,0.0,Blues
9450,1.0,0.265813625239,-0.0945132181383,0.219331529506,-0.19529647292,0.400451267475,0.0548436051369,-0.36705611442,0.8,-0.200196227505,0.0874166022243,0.4,0,0.0,0.0,Greys
9451,1.0,-0.158121791686,-0.202937569188,-0.181993387586,-0.30071605223,0.177326113895,-0.0535598989758,-0.466705125937,0.9,-0.188385400708,0.412008579514,1.0,0,1.0,0.0,Oranges
9452,1.0,-0.236165853079,0.212354212079,-0.200690055772,0.0203855786769,0.146020493605,0.34439344423,-0.0503956449083,0.9,0.122911809176,0.506391756485,1.0,0,1.0,0.0,Reds
9453,1.0,-0.241779323411,-0.212590235856,-0.259700147415,-0.472766045288,0.143885894413,-0.0633846877535,-0.475564209485,0.7,-0.45299942742,-0.203121416911,0.7,0,1.0,0.0,Yellows
9454,1.0,-0.136973467901,-0.151536775018,-0.156141755219,-0.369573862403,0.175056902385,-0.00172980610234,-0.420511927605,0.7,-0.345223948818,-0.067253877804,0.7,0,1.0,0.0,Blues
9455,1.0,-0.233242737645,0.198685332097,-0.199750687838,0.0516875362417,0.147138271659,0.331982151865,-0.0655313848397,0.9,0.184406908292,0.680433353655,1.0,0,1.0,0.0,Reds
9456,1.0,0.301550139211,0.202248867129,0.289629217645,0.0858557942998,0.423356895836,0.335221870209,-0.0614388230548,1.0,0.0841597807488,0.28324737346,0.0,0,0.0,0.0,Reds
9458,1.0,0.185211537932,-0.052289576995,0.150995489758,-0.195345111743,0.351127272368,0.0961333760588,-0.326612248273,0.8,-0.203366044369,0.0304913734263,0.4,0,0.0,0.0,Blues
9459,1.0,-0.253247471492,0.241779634945,-0.212575920886,0.0593175454169,0.13957382873,0.370970669569,-0.0172732530785,0.8,0.176115371826,0.593130722798,0.4,0,1.0,0.0,Reds
9460,1.0,0.906182724634,-0.775808604776,0.718401060832,-0.675448992694,0.907464189564,-0.699249504735,-0.885096178648,0.5,-0.780934981832,-0.378002142118,0.6,0,0.0,1.0,Pinks
9462,1.0,-0.257328005685,-0.167421621074,-0.268188489014,-0.418752437309,0.138055356282,-0.0176609300996,-0.435086906511,0.8,-0.384318761671,-0.104927647569,0.4,0,1.0,0.0,Yellows
9463,1.0,-0.245905691799,-0.218859347691,-0.264267482019,-0.437633946737,0.142326809388,-0.0697814095121,-0.481017411174,0.7,-0.387545544238,-0.029802413743,0.7,0,1.0,0.0,Yellows
9464,1.0,0.136623486868,0.0629930704499,0.121190942917,-0.107761877849,0.322959564397,0.206417467587,-0.211013139442,1.0,-0.111731067296,0.0768163534708,0.0,0,0.0,0.0,Blues
9465,1.0,-0.264177148321,-0.228696723105,-0.282219211452,-0.456035504371,0.135525282379,-0.0798443461338,-0.48966563233,1.0,-0.407550470465,-0.0578435792643,0.0,0,1.0,0.0,Yellows
9466,1.0,-0.216263739224,-0.306778394612,-0.24831479448,-0.389339534696,0.153715192088,-0.160846746371,-0.556008050273,0.7,-0.257780713129,0.430110609111,0.7,0,1.0,0.0,Oranges
