,Overall_happiness_score,Most_Important_Issue,Financial_agenda_matters,Looking_at_poles_results,Yearly_ExpensesK,Married,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,Last_school_grades,Political_interest_Total_Score,Vote
4201,0.257865070726,0.0,0.0,0.0,0.253582027227,0.0,0.0733928765172,0.207039119673,0.0583525424506,1.0,0.394919694833,0.227655132551,-0.337059665742,1.0,0.063381227796,Greys
4202,0.71258156258,0.2,0.0,1.0,-0.526625117832,1.0,0.265564457603,-0.441483483141,0.157797411585,0.0,0.576154432988,0.405939006245,-0.117111116902,0.6,0.292635619073,Browns
4203,0.186476106532,0.0,0.0,0.0,0.253272206393,0.0,0.077825980785,0.207458477871,0.0242280270002,1.0,0.394725872186,0.231908715254,-0.332350773555,1.0,0.0399840481935,Greys
4204,0.276630529989,0.7,0.0,0.0,0.0463359313349,0.0,0.133993467282,0.036256698075,0.0703252954776,1.0,0.275895312976,0.285198232949,-0.270958265679,0.7,0.0929745568477,Yellows
4205,0.212881923447,0.0,0.0,0.0,-0.107686318552,1.0,0.179507969871,-0.0905921715865,0.0633759764311,1.0,0.201227340409,0.327591339655,-0.219396480874,1.0,0.0866986937674,Blues
4206,0.465684125751,0.6,1.0,0.0,0.741332168407,0.0,-0.144315456637,0.597307014827,0.0291319811885,1.0,0.759046604995,0.0091880846234,-0.550058220004,0.5,0.0375048013974,Pinks
4207,0.39077979952,0.4,0.0,0.0,0.0243678378692,0.0,0.129446092209,0.0164492551501,0.0871392953211,1.0,0.26452656595,0.280924620922,-0.275987116669,0.8,0.130221495489,Yellows
4208,0.67091337876,0.2,0.0,0.0,-0.250406164305,1.0,0.413577260624,-0.178319210545,0.301510778536,1.0,0.142533787296,0.535653740307,0.0729000301956,0.6,0.396124783003,Reds
4209,0.236947250856,0.4,0.0,0.0,0.230669725701,0.0,0.146049587018,0.198405405698,0.101918851259,1.0,0.380714189317,0.296494644303,-0.25735934016,0.8,0.101168310743,Blues
4210,0.171047367465,0.2,0.0,0.0,-0.221116312356,1.0,0.165114135081,-0.191454223882,0.0251572613486,1.0,0.153755918461,0.314258650754,-0.235994721748,0.6,0.0527407729216,Yellows
4211,0.219372621358,1.0,0.0,0.0,-0.200568370911,1.0,0.0762304647727,-0.187397366393,-0.0246710473677,1.0,0.161882446153,0.230378630781,-0.334274793562,0.9,0.0142715201325,Yellows
4212,0.518116246856,0.0,1.0,1.0,0.156260863932,0.0,-0.122933465417,0.0919177786732,-0.0439291511873,0.0,0.336375647629,0.0315469958965,-0.531073908832,1.0,0.0233156250558,Purples
4213,0.112320287578,0.4,0.0,0.0,-0.101282143483,1.0,0.125030454147,-0.0934876548365,0.00466327132976,1.0,0.204097724442,0.276768061214,-0.281086984658,0.8,0.0147321812215,Blues
4214,0.178278733892,0.0,0.0,0.0,-0.227857379775,1.0,0.0728914370723,-0.211643536759,-0.0402422588859,1.0,0.15113547349,0.227173550495,-0.337876487083,1.0,-0.00523151245937,Yellows
4215,0.888170832651,0.5,1.0,0.0,0.764717068457,0.0,0.323755407496,0.690361027928,0.454897248338,1.0,0.779466540307,0.457661148103,-0.0438301595382,0.3,0.499774694976,Pinks
4216,0.261305998953,0.0,0.0,0.0,-0.149094555873,1.0,0.169422645238,-0.128162940242,0.0592501156108,1.0,0.183158585342,0.318256617509,-0.23098869279,1.0,0.094585298931,Yellows
4217,0.169092797319,0.2,0.0,0.0,-0.351471938478,1.0,-0.00860960932792,-0.331786941931,-0.121239406139,1.0,0.107076208825,0.147646738485,-0.42226134727,0.6,-0.0717274524534,Yellows
4218,0.248623238544,0.7,0.0,0.0,0.209278316191,0.0,0.169979973668,0.183523788828,0.117787814043,1.0,0.36768648666,0.318773331569,-0.230173859645,0.7,0.119321439136,Blues
4219,0.444557341193,1.0,0.0,0.0,-0.0347650693689,1.0,0.140346601441,-0.0332724285051,0.096087304192,1.0,0.235113040585,0.291157140551,-0.263810212094,0.9,0.152314130127,Yellows
4220,0.452880783938,0.7,0.0,0.0,-0.212461807513,1.0,-0.00520035551768,-0.210389926409,-0.0361048715305,1.0,0.157153190058,0.151024888106,-0.418640182963,0.7,0.0461487967478,Oranges
4222,0.317114054896,0.2,0.0,0.0,0.618017905333,0.0,0.644715379537,0.612673677687,0.539910600805,1.0,0.655850299272,0.727160783244,0.405112129765,0.6,0.486940981189,Oranges
4224,0.173778644219,0.0,0.0,0.0,-0.235873456675,1.0,0.236834843017,-0.193142564804,0.0743665052837,1.0,0.148048711,0.380036599426,-0.15201893763,1.0,0.0992781247895,Yellows
4225,0.252473683367,0.2,0.0,0.0,0.0856198511967,0.0,0.222061884292,0.0840961365585,0.134755591451,1.0,0.296821498529,0.366619864749,-0.169457571113,0.6,0.144651057706,Blues
4226,0.270942792336,0.2,0.0,0.0,0.181350425403,0.0,0.188539083607,0.162124293119,0.130935505184,1.0,0.351019299632,0.343754917254,-0.20877138034,0.6,0.137360593199,Blues
4227,0.678346600882,0.5,1.0,0.0,0.741038089568,0.0,-0.585886517467,0.528447248765,-0.241488998657,1.0,0.758791537976,-0.513701415861,-0.865080487732,0.3,-0.171989333099,Pinks
4228,0.38371438713,1.0,0.0,0.0,-0.113242827737,1.0,0.0565067691467,-0.114533386759,0.0103153637228,1.0,0.198753354186,0.211387144134,-0.355105326182,0.9,0.0689497518027,Greys
4229,0.407566988395,0.0,0.0,0.0,-0.104888056116,1.0,0.157028588362,-0.0916515995866,0.0883828189826,1.0,0.202479035436,0.306739403176,-0.245033678598,1.0,0.143894162758,Greys
4230,0.237321820851,0.0,0.0,0.0,0.189731460699,0.0,0.164825729562,0.1657272927,0.108442484709,1.0,0.355980450438,0.313990815134,-0.236084626695,1.0,0.110222209906,Blues
4231,0.114150043941,1.0,0.0,0.0,-0.252259119702,1.0,0.12729142656,-0.224408726205,-0.0189500450077,1.0,0.141838145276,0.278897209145,-0.278652029424,0.9,0.00464493619061,Yellows
4232,0.651939029588,0.5,1.0,0.0,0.281586143717,0.0,0.401182294368,0.282314845905,0.378948669539,1.0,0.412635448828,0.525018720289,0.0565807946002,0.3,0.424175819157,Whites
4233,0.153491387053,0.0,0.0,0.0,-0.23157762813,1.0,0.162291050593,-0.20098879446,0.0177121089321,1.0,0.14969895155,0.311635740143,-0.239228850941,1.0,0.0435958200858,Yellows
4234,0.495858747949,0.2,0.0,0.0,-0.030869440995,1.0,0.199538409037,-0.0206889825801,0.149645425883,1.0,0.236997454424,0.346033765438,-0.195957321094,0.6,0.210066388783,Yellows
4235,0.151098653956,1.0,0.0,0.0,-0.0974859617306,1.0,0.165814421138,-0.0838505846846,0.0424689980306,1.0,0.205808788477,0.314908876728,-0.235141171292,0.9,0.0558764751092,Yellows
4236,0.312380745707,0.0,0.0,0.0,0.212734887154,0.0,0.242349339901,0.197772793468,0.183263403106,1.0,0.369776229654,0.385027727735,-0.14509765157,1.0,0.190205703867,Reds
4237,0.182802924706,1.0,0.0,0.0,0.107522620753,0.0,0.171852896202,0.0953396356876,0.0881514072521,1.0,0.308821013687,0.320509024664,-0.228108323026,0.9,0.0880846481838,Blues
4238,0.436249869868,0.4,0.0,0.0,-0.207564704854,1.0,0.0332468046733,-0.20015867582,-0.0113231088555,1.0,0.159091962817,0.188805275368,-0.379432196661,0.8,0.0654775186521,Oranges
4239,0.290429274746,1.0,0.0,0.0,0.147248296734,0.0,0.068367605191,0.113802701624,0.0435187450745,1.0,0.331191581312,0.22282472823,-0.342454910506,0.9,0.0634697730818,Reds
4240,0.20156777886,0.7,0.0,0.0,0.266228418952,0.0,0.0634938990825,0.216497037556,0.0417092749189,1.0,0.40287182989,0.218131199637,-0.347610633364,0.7,0.0372475090319,Greys
4241,0.949199155509,0.6,1.0,0.0,0.985102005222,0.0,0.969130950218,0.982250477745,0.96520019018,1.0,0.985222288529,0.977192402271,0.944281561682,0.5,0.960564756095,Greens
4242,0.463905742767,1.0,0.0,0.0,-0.185432914604,1.0,-0.0464133336784,-0.193291683102,-0.0586120010291,1.0,0.168002224647,0.109872003724,-0.459329293236,0.9,0.0255428173688,Oranges
4243,0.129235963997,0.3,1.0,0.0,0.757450984587,0.0,0.629922973312,0.731610565373,0.513867423802,1.0,0.773092696991,0.71526767946,0.382560414923,0.4,0.419490431035,Greens
4244,0.641406380263,0.7,0.0,0.0,-0.220016273771,1.0,0.282444165447,-0.172268940258,0.207008122882,1.0,0.154185672325,0.421043099992,-0.0962267680046,0.7,0.302295568717,Reds
4245,0.400466301462,0.2,0.0,0.0,-0.22533162466,1.0,-0.0401528452088,-0.227010394831,-0.0741322425335,1.0,0.15211466803,0.183946850889,-0.453283472098,0.6,0.00305264299973,Oranges
4246,0.191087594597,0.4,0.0,0.0,-0.243762767841,1.0,0.0590447309037,-0.227624320675,-0.0501451537699,1.0,0.145041858695,0.213838896251,-0.352582329882,0.8,-0.0108301527589,Yellows
4247,0.371497254751,0.0,0.0,0.0,-0.154739917687,1.0,0.0382082811731,-0.153457438123,-0.0123166644763,1.0,0.180761022744,0.193639192506,-0.374287904434,1.0,0.0491711785386,Greys
4248,0.154644347195,0.2,0.0,0.0,-0.128901180364,1.0,0.0687166607461,-0.126251130082,-0.0313596825295,1.0,0.191863933383,0.223160545865,-0.342286556667,0.6,-0.00862715267256,Blues
4249,0.641251360064,0.4,0.0,0.0,-0.200395073583,0.0,0.156242560125,0.0373135961291,0.161690268453,1.0,0.274453830723,0.157359614171,-0.245742619528,0.8,0.241372491004,Yellows
4250,-0.559408085132,0.3,1.0,0.0,0.748018607185,0.0,-0.255456626325,0.585853486736,-0.262561878872,1.0,0.764857602906,-0.110687650742,-0.64467662502,0.4,-0.411445103965,Greens
4251,0.667613541472,0.7,0.0,0.0,-0.221929624534,1.0,0.381239249367,-0.158583411991,0.266006295191,1.0,0.153438566106,0.507823151767,0.0299145681135,0.7,0.376149069134,Reds
4252,0.238260342097,1.0,0.0,0.0,-0.161266719057,1.0,0.205020397661,-0.13321586898,0.0777684381948,1.0,0.178008803934,0.351058873807,-0.189717519904,0.9,0.108314783842,Yellows
4253,0.64890847522,0.0,0.0,0.0,-0.23799826573,1.0,0.333085644849,-0.180036185348,0.241633067061,1.0,0.147235847417,0.465864574595,-0.0325642666544,1.0,0.336592748293,Reds
4254,0.360074852994,0.0,0.0,0.0,-0.12420746899,1.0,0.0659262564306,-0.122603541722,0.0102473752319,1.0,0.193916336437,0.220474722162,-0.34515551504,1.0,0.0655026219099,Greys
4255,-0.0673224958315,0.4,0.0,0.0,-0.308076765839,1.0,0.0977593939081,-0.277529582424,-0.0872852492544,1.0,0.121680640816,0.250947644399,-0.311234692011,0.8,-0.0858735345556,Yellows
4256,0.339178493499,0.6,1.0,0.0,0.409039622415,0.0,-0.00756699339365,0.32962908197,0.0439292440076,1.0,0.498174199629,0.148680334619,-0.420751525074,0.5,0.0531407790515,Pinks
4257,0.431931480824,0.0,0.0,0.0,-0.126578470022,1.0,0.165094368544,-0.109257978884,0.0955318303721,1.0,0.19287821221,0.314240294894,-0.235848842271,1.0,0.156354209326,Greys
4258,0.258758022295,0.4,0.0,0.0,-0.191747567677,1.0,0.187471722175,-0.162444960846,0.0643555512342,1.0,0.165435192859,0.334939119234,-0.210205300192,0.8,0.10195149073,Yellows
4259,0.293196311752,1.0,0.0,0.0,0.276025949438,0.0,0.170070756965,0.241574015735,0.13846009543,1.0,0.409087075125,0.318857489571,-0.230015327902,0.9,0.141185217948,Greys
4260,0.323684426075,0.2,0.0,0.0,0.14940954199,0.0,0.190524916771,0.134660673207,0.137922713572,1.0,0.332431069139,0.337750753072,-0.206456302946,0.6,0.155467290255,Reds
4261,0.0704631111159,0.3,1.0,0.0,0.84642615402,0.0,0.275659540331,0.753933574507,0.264092452685,1.0,0.852943765228,0.414982223184,-0.104320674056,0.4,0.174266103441,Greens
4263,0.325326164014,0.4,0.0,0.0,-0.152939607801,1.0,0.0586624960326,-0.148714253746,-0.0070452768078,1.0,0.181523891719,0.213469797455,-0.352877907382,0.8,0.0456596399322,Greys
4264,0.429841586202,1.0,0.0,0.0,-0.138725668237,1.0,0.0342426456066,-0.140149390271,-0.000272523293798,1.0,0.18760335996,0.189776262755,-0.378368615405,0.9,0.0693469730727,Oranges
4265,-0.261443186741,0.4,0.0,1.0,-0.839638802414,1.0,-0.264788864587,-0.796042052289,-0.476414993676,0.0,0.709151281203,-0.121051902901,-0.652797385397,0.8,-0.436564437394,Browns
4266,0.86578800833,0.5,1.0,0.0,0.858376626537,0.0,0.849291576229,0.853445878118,0.840872279028,1.0,0.863967647974,0.887108045106,0.735282521956,0.3,0.841534369631,Whites
4267,0.262520022067,0.7,0.0,0.0,0.162240307841,0.0,0.246758935104,0.154553561937,0.167455257003,1.0,0.339837263753,0.389012179647,-0.139827621967,0.7,0.170645968996,Reds
4268,0.332882398604,1.0,0.0,0.0,0.592303423242,0.0,0.672383982138,0.594613993068,0.558564641074,1.0,0.635280647044,0.749282283106,0.44773336541,0.9,0.508684759501,Oranges
4269,0.594565876693,0.7,0.0,0.0,0.00697817604199,0.0,0.255922880982,0.0209790792278,0.216837007212,1.0,0.25569681949,0.39727385087,-0.128649808273,0.7,0.286178817105,Yellows
4270,0.132950905594,1.0,0.0,0.0,-0.150908228796,1.0,0.0472980582455,-0.148713618391,-0.0548853270592,1.0,0.182386603536,0.202471154583,-0.364914189015,0.9,-0.0323451917558,Yellows
4271,0.981668911054,0.5,1.0,0.0,0.880178012351,0.0,0.999631969908,0.895759298996,0.975919156742,1.0,0.884260995991,0.999729006402,0.999262886912,0.3,0.983879334605,Whites
4272,0.33166738652,0.4,0.0,0.0,0.626724222247,0.0,0.684046114433,0.626354261506,0.572465635224,1.0,0.662888962644,0.758558590494,0.465902591072,0.8,0.51862514197,Oranges
4273,0.555972460619,1.0,0.0,0.0,-0.0391443637419,1.0,0.126871832312,-0.0391736515969,0.108948833494,1.0,0.233003645645,0.278502211351,-0.278806080258,0.9,0.184164014001,Yellows
4274,0.252255367138,0.2,0.0,0.0,0.262140150579,0.0,0.0672091092555,0.213519554482,0.0542257353698,1.0,0.400292429113,0.221709849089,-0.343646027382,0.6,0.0579822245789,Greys
4275,0.39969960917,0.6,1.0,0.0,0.701667811564,0.0,0.418650505078,0.65028383511,0.410100724552,1.0,0.725031015487,0.539995199451,0.080081130354,0.5,0.376809341568,Greens
4276,0.1404313384,0.4,0.0,0.0,-0.180323520588,1.0,0.063976692544,-0.171698545684,-0.0464225351532,1.0,0.170093759595,0.218596533161,-0.347354025108,0.8,-0.0211103130557,Blues
4277,0.0264428282979,0.4,0.0,0.0,-0.28954188894,1.0,-0.00508008788104,-0.27739128115,-0.137939408461,1.0,0.128202919582,0.151143973852,-0.418755363986,0.8,-0.116883469784,Yellows
4278,0.351614968959,0.2,0.0,0.0,-0.134331930261,1.0,0.0248981407831,-0.137780893171,-0.0224890174867,1.0,0.189502873678,0.180650088987,-0.388050536959,0.6,0.0348391229304,Greys
4280,0.113518639218,0.2,0.0,0.0,-0.192555884545,1.0,0.0232973720232,-0.188654498621,-0.0831123058424,1.0,0.165108022828,0.179083366074,-0.389835705524,0.6,-0.0585052176722,Blues
4281,0.465212730957,0.2,0.0,0.0,-0.0490268897585,1.0,0.184449916742,-0.0388208297609,0.129421382189,1.0,0.228278411294,0.332153446321,-0.213539234632,0.6,0.187491351907,Greys
4282,0.269970558904,1.0,0.0,0.0,-0.190550175898,1.0,0.0661416587287,-0.180254120812,-0.0196241709439,1.0,0.165920437933,0.220682152955,-0.34500207537,0.9,0.0271225107187,Yellows
4283,0.411468918941,0.4,0.0,0.0,-0.0025898516429,0.0,0.157241286442,-0.0026717129956,0.106697976743,1.0,0.250902492392,0.306937480795,-0.244738352796,0.8,0.153757121807,Yellows
4284,0.350070428706,1.0,0.0,0.0,0.62869569178,0.0,0.685946541809,0.628363683599,0.577989394657,1.0,0.664488023289,0.760067575779,0.46888054258,0.9,0.52679262615,Oranges
4285,0.203052917556,0.2,0.0,0.0,-0.259146049489,1.0,0.168074920847,-0.224060543788,0.0274866863962,1.0,0.139267549795,0.317006686388,-0.232614558018,0.6,0.063361557598,Yellows
4286,0.553483793537,0.3,1.0,0.0,-0.221706919378,1.0,0.796377070073,-0.0938924676225,0.554881922531,1.0,0.153525432499,0.846513898842,0.646044820393,0.4,0.60466050071,Whites
4287,0.633525752841,0.7,0.0,0.0,-0.0502777731598,1.0,0.0773384963064,-0.0565496708147,0.0878969154386,1.0,0.227683764683,0.231441320028,-0.332820978493,0.7,0.179517227162,Yellows
4288,0.262114763502,1.0,0.0,0.0,-0.144687385212,1.0,0.142206625295,-0.128559346498,0.0407587148424,1.0,0.185041272061,0.29289916506,-0.261861978394,0.9,0.0775077760183,Yellows
4289,0.619048543468,0.3,1.0,0.0,0.352556335745,0.0,0.669933630734,0.385776598011,0.575776226319,1.0,0.459272779603,0.747329644767,0.443943529424,0.4,0.592928008596,Whites
4291,0.0840737618617,0.2,0.0,0.0,-0.124252316481,1.0,0.16185435153,-0.107738802001,0.0211409359111,1.0,0.193896674461,0.311229771398,-0.239703966978,0.6,0.0264724582556,Yellows
4293,0.326295387274,1.0,0.0,0.0,0.184296579205,0.0,0.282239518813,0.179243568879,0.209784298124,1.0,0.352759306312,0.420860480665,-0.0964197695691,0.9,0.219009650794,Reds
4294,0.196342858414,0.0,0.0,0.0,0.250674725703,0.0,0.0562469929092,0.201847415978,0.0328149832972,1.0,0.393102770301,0.211136057536,-0.355280663167,1.0,0.0293436369836,Greys
4295,0.420983906232,0.7,0.0,0.0,-0.171521058536,1.0,-0.0173754304334,-0.163968438583,-0.0420081220445,1.0,0.179849204671,0.138939507267,-0.430795346231,0.7,0.0309854348811,Oranges
4296,0.0694085713072,0.2,0.0,0.0,-0.153818117476,1.0,0.0134222599257,-0.15650679132,-0.0927740972585,1.0,0.181151428583,0.169396400009,-0.399942831163,0.6,-0.0780261826825,Blues
4297,0.125580665654,0.4,0.0,0.0,-0.120087360836,1.0,0.0195878275168,-0.12622047102,-0.0709532537183,1.0,0.195726921066,0.175448923351,-0.393598991247,0.8,-0.0506130925144,Yellows
4298,0.254227816452,0.2,0.0,0.0,0.167499321354,0.0,0.219254041764,0.154852940575,0.147006185945,1.0,0.342896455332,0.364062184625,-0.172747662276,0.6,0.150101472461,Blues
4299,0.149322410062,0.4,0.0,0.0,-0.213957453786,1.0,0.0931432826706,-0.196411348232,-0.0294763537352,1.0,0.156563430121,0.246551284684,-0.316098619972,0.8,-0.00156204726363,Yellows
4300,0.308049836659,0.2,0.0,0.0,0.586497843423,0.0,0.649746997604,0.586049160218,0.536264047362,1.0,0.630681967719,0.731195610257,0.412797768326,0.6,0.4843309594,Oranges
4301,0.154602463377,0.4,0.0,0.0,-0.12842121577,1.0,0.0338243990423,-0.131254794972,-0.0561682252712,1.0,0.192073304661,0.189368500441,-0.378923743189,0.8,-0.0313371252125,Yellows
4302,0.638092663558,0.0,0.0,0.0,-0.166486337287,1.0,0.346661528484,-0.115748377489,0.261189367087,1.0,0.175822991471,0.477757802275,-0.0151126886596,1.0,0.347253787849,Reds
4303,0.711051248038,0.6,1.0,0.0,0.717974067124,0.0,0.550753882954,0.684985949612,0.571936692456,1.0,0.738920640703,0.650804043887,0.265201497128,0.5,0.578730824978,Pinks
4304,0.59658277112,0.7,0.0,0.0,0.0348036487733,0.0,0.290766592101,0.0505863782963,0.246823227374,1.0,0.269897396884,0.428459421474,-0.0857969628705,0.7,0.311877207181,Yellows
4305,0.162126962113,0.0,0.0,0.0,-0.110896710569,1.0,0.0658655305415,-0.111039460243,-0.028780117416,1.0,0.199796075435,0.220416240517,-0.34530458401,1.0,-0.00627340951243,Blues
4306,0.153662709198,0.7,0.0,0.0,-0.0893919752753,1.0,0.0331506693237,-0.0974240957816,-0.0502248004698,1.0,0.209480863841,0.188711519339,-0.379602085922,0.7,-0.0289592947134,Yellows
4307,0.705703918805,0.4,0.0,0.0,-0.219149328924,1.0,0.345268533958,-0.161754524065,0.265350591188,1.0,0.154524785667,0.476539797895,-0.0169025634276,0.8,0.366949770483,Reds
4308,0.531165010544,0.6,1.0,0.0,0.726009579987,0.0,0.964038217394,0.75618205542,0.830528598261,1.0,0.745813741282,0.973414416861,0.934843569976,0.5,0.78247922222,Greens
4309,0.324382638269,0.3,1.0,0.0,0.542465872214,0.0,0.428710130167,0.513422901437,0.374580245208,1.0,0.596347454033,0.548584291439,0.0935547994912,0.4,0.342758341621,Greens
4310,0.815534044152,0.5,1.0,0.0,-0.582265681845,1.0,-0.828003716806,-0.659762852078,-0.609999192635,1.0,0.450856400799,-0.879291207435,-0.971607107259,0.3,-0.386497475671,Pinks
4311,0.350456042447,0.0,0.0,0.0,0.183487846475,0.0,0.273219890004,0.177139065234,0.208249143203,1.0,0.352281238127,0.412799525418,-0.107529950821,1.0,0.221955018444,Blues
4312,0.246386029273,1.0,0.0,0.0,0.185427041616,0.0,0.180488233147,0.16441804413,0.120769650841,1.0,0.353428102616,0.32849688636,-0.21810079479,0.9,0.123412329943,Blues
4313,0.126445895687,0.7,0.0,0.0,-0.284060741115,1.0,-0.000938661846811,-0.271982073837,-0.132478163659,1.0,0.130164313869,0.155241193222,-0.414582130549,0.7,-0.11095429285,Yellows
4314,0.124869056464,0.7,0.0,0.0,-0.245169431162,1.0,0.0617451013252,-0.228427855261,-0.0622545498018,1.0,0.144508977747,0.216444928913,-0.349758268965,0.7,-0.0335432026259,Yellows
4315,-0.0225570533245,0.5,1.0,0.0,0.731120574746,0.0,-0.436670979501,0.5430067728,-0.282798379933,1.0,0.750214754783,-0.321573487177,-0.776545292574,0.3,-0.333401099359,Pinks
4316,0.215814090714,0.4,0.0,0.0,-0.0731655662262,1.0,0.12535244311,-0.0689906634573,0.0312242505651,1.0,0.216940247707,0.277071383785,-0.280667607747,0.8,0.055290342707,Yellows
4317,0.646041317296,0.4,0.0,0.0,-0.176971229688,1.0,0.367405248153,-0.121642024129,0.275859206812,1.0,0.171473052328,0.495833126593,0.0117910253295,0.8,0.362843337529,Reds
4318,0.373210683114,0.3,1.0,0.0,0.159394749873,0.0,0.47286856267,0.187208594778,0.351270524927,1.0,0.338187705102,0.585986352526,0.154002494146,0.4,0.358450753477,Whites
4319,0.655608782777,0.4,0.0,0.0,-0.321590646876,1.0,0.343538118244,-0.251094643872,0.236304692846,1.0,0.117032540328,0.475026018134,-0.0192045097295,0.8,0.339094228683,Reds
4320,0.35531317636,0.4,0.0,0.0,-0.138130001032,1.0,0.0842408453874,-0.131863565868,0.0199538285173,1.0,0.187860319907,0.238051239238,-0.32558184918,0.8,0.0745554791264,Greys
4321,0.0296229284351,0.3,1.0,0.0,-0.117086450011,1.0,0.0854575149367,-0.113377469907,-0.0434659315893,1.0,0.197050969255,0.23921458644,-0.324410933599,0.4,-0.0427516626816,Whites
4322,0.531467792934,0.6,1.0,0.0,0.141181702463,0.0,-0.183912917004,0.0693326741906,-0.087188598259,1.0,0.327724720738,-0.0327979229559,-0.585020640576,0.5,-0.0127249751195,Pinks
4323,0.306320388234,0.4,0.0,0.0,0.203536953454,0.0,0.236112384306,0.188806324425,0.175993217426,1.0,0.364228511256,0.37938202167,-0.152601108852,0.8,0.183167529638,Blues
4324,0.13801433057,1.0,0.0,0.0,-0.144719501284,1.0,0.0754599740204,-0.138957270848,-0.032698826178,1.0,0.185027517668,0.229639407645,-0.335108277416,0.9,-0.011632736801,Blues
4325,0.0958015776208,0.7,0.0,0.0,-0.163565627057,1.0,0.023725824952,-0.16338131402,-0.0815811113581,1.0,0.17704442941,0.179502803072,-0.389388872859,0.7,-0.0623942440027,Blues
4326,0.532093278263,0.3,1.0,0.0,0.411243942585,0.0,0.928292423248,0.47694419312,0.751845557805,1.0,0.499724427563,0.94677351467,0.871307103132,0.4,0.734026178756,Whites
4327,0.137579060355,0.0,0.0,0.0,-0.251024916056,1.0,0.0157829598961,-0.240659960161,-0.0933746061609,1.0,0.142301304428,0.171715560257,-0.397551940635,1.0,-0.059288142682,Yellows
4328,0.459478429777,0.4,0.0,0.0,-0.0416472306281,1.0,0.149213579733,-0.0378787646742,0.104351726485,1.0,0.231802346823,0.299451162424,-0.253826503454,0.8,0.163022321577,Greys
4330,0.396319554593,0.7,0.0,0.0,0.134989570543,0.0,0.244362347953,0.13048708911,0.189001048307,1.0,0.324204930464,0.386847385186,-0.142672356318,0.7,0.216094510436,Yellows
4331,0.117301373171,0.0,0.0,0.0,-0.141922224895,1.0,0.0929546290308,-0.133807046071,-0.0240646511515,1.0,0.186227427849,0.246371451219,-0.316281239562,1.0,-0.00762698403095,Blues
4332,0.251540123128,0.0,0.0,0.0,0.253486933276,0.0,0.135853228486,0.216660501827,0.101558303397,1.0,0.394860199386,0.286944006568,-0.268786087377,1.0,0.101741868288,Greys
4333,0.158370349486,0.0,0.0,0.0,0.0841427221434,0.0,0.0891513807792,0.0621623397467,0.0294195006645,1.0,0.296020806073,0.242743316271,-0.320242488887,1.0,0.0397349723761,Blues
4334,0.0937557181105,0.2,0.0,0.0,-0.310438580957,1.0,0.0695188759627,-0.283970695715,-0.0742636630782,1.0,0.120861767114,0.22393216849,-0.341553026242,0.6,-0.0452120085559,Yellows
4335,0.47527521227,1.0,0.0,0.0,-0.115538866789,1.0,0.0836169560329,-0.11231782405,0.0483342603672,1.0,0.197735531272,0.237454486786,-0.32618655736,0.9,0.120107481914,Oranges
4336,0.340690694808,0.7,0.0,0.0,-0.175453543126,1.0,0.102292130314,-0.16151134494,0.0234490726312,1.0,0.17209933275,0.255257269819,-0.306040998543,0.7,0.0779133481858,Greys
4337,0.362897591127,0.4,0.0,0.0,-0.118092665697,1.0,0.0361488123702,-0.121913137637,-0.00936131216083,1.0,0.196606513973,0.191633805984,-0.376412273095,0.8,0.0476354526055,Greys
4338,0.102455407203,0.7,0.0,0.0,-0.197613301145,1.0,0.0151427157755,-0.194318787514,-0.0920900493234,1.0,0.163068361332,0.171086796247,-0.398194746477,0.7,-0.0682976420915,Blues
4339,0.141229275405,1.0,0.0,0.0,-0.122320575576,1.0,0.0354336089821,-0.125700362015,-0.0567722645525,1.0,0.19474448892,0.190937008038,-0.37725875388,0.9,-0.034713666439,Yellows
4340,0.408633264067,0.4,0.0,0.0,-0.0635887813142,1.0,0.129870936308,-0.0599617751486,0.0762438645606,1.0,0.221403994583,0.281324186726,-0.275550587308,0.8,0.129938700691,Greys
4341,0.627679133261,0.4,0.0,0.0,0.0331511915135,0.0,0.146077154054,0.0266701184434,0.149845610639,1.0,0.269043356487,0.296520418143,-0.25724835548,0.8,0.228912161109,Yellows
4342,0.490418119733,0.4,0.0,0.0,-0.0658792512823,1.0,0.181723650543,-0.0538972821343,0.129870491866,1.0,0.220332268968,0.329637696813,-0.216689116764,0.8,0.193621367941,Greys
4343,0.700989746399,0.4,0.0,0.0,-0.235235710045,1.0,0.327071176682,-0.178568611689,0.248663738957,1.0,0.148293122941,0.460579253634,-0.0402088408157,0.8,0.352056034844,Reds
4344,0.116625334807,0.2,0.0,0.0,-0.154172187568,1.0,0.0117799218018,-0.157069809814,-0.084167822748,1.0,0.181001421077,0.167781681226,-0.401594393087,0.6,-0.0617562509697,Blues
4345,0.243081241297,0.2,0.0,0.0,-0.159118945861,1.0,-0.0567330911922,-0.172015374334,-0.107515902993,1.0,0.178912145287,0.0994573087747,-0.46939630542,0.6,-0.0602788295407,Yellows
4346,0.622419196999,0.3,1.0,0.0,0.599706813377,0.0,0.907137485765,0.637523284924,0.787544048018,1.0,0.641169207821,0.930903881883,0.834423350037,0.4,0.768740215804,Whites
